series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,207.81557421,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,138.95645812,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,94.25006275,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,160.77501496,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,153.35596938,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,154.98964522,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,598,C,Papua New Guinea,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,90.98179241,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,604,C,Peru,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,169.38100923,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,225.32059139,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,320.53301914,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,642,C,Romania,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,315.81327025,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,642,C,Romania,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,387.46637503,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,643,C,Russian Federation,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,947.05,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,643,C,Russian Federation,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,513.3,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,688,C,Serbia,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,306.27,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,688,C,Serbia,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,349.43,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,699,C,India,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,273.98598992,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,699,C,India,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,260.08626747,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,702,C,Singapore,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,192.15149869,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,702,C,Singapore,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,255.90352941,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,135.29136396,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,165.9990847,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,146.36631579,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,135.24960078,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,142.438027,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,125.79957879,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,207.9074621,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,229.73124144,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,792,C,Turkey,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,336.4149693,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,792,C,Turkey,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,223.0707963,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,119.35791299,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,142.35766912,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,842,C,United States,2013,A,0,201352,01/01/2013,M,Imports,1,Total,0,World,2000,,136.71051842,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,842,C,United States,2013,A,0,201352,01/01/2013,X,Exports,1,Total,0,World,2000,,152.33023587,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,32,C,Argentina,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,182.46882624,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,32,C,Argentina,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,125.30174576,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,208.9621827,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,227.6196125,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,164.75695226,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,150.80147595,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,56,C,Belgium,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,102.63,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,56,C,Belgium,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,101.74,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,565.34483927,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,178.14576144,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,235.74796855,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,107.9100955,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,145.89892987,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,170,C,Colombia,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,486.24870271,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,170,C,Colombia,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,160.51051051,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,135.86343692,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,144.61379769,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,218,C,Ecuador,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,415.7527781,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,218,C,Ecuador,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,157.14715346,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,93.65785121,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,108.05306125,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,126.31236461,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,105.58682195,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,161.47247451,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,174.16002814,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,340,C,Honduras,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,144.82867762,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,344,C,"China, Hong Kong SAR",2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,220.0770751,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,344,C,"China, Hong Kong SAR",2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,209.16470588,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,348,C,Hungary,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,278.65523996,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,348,C,Hungary,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,226.2974001,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,121.32529639,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,177.47529369,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,116.59380481,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,126.23084507,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,139.8510725,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,129.71110742,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,91.8262451,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,99.24213169,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,388,C,Jamaica,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,60.4186778,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,105.74471014,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,122.57503041,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,400,C,Jordan,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,154.95222205,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,400,C,Jordan,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,204.38431663,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,410,C,"Korea, Republic of",2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,204.43664248,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,410,C,"Korea, Republic of",2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,371.35323493,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,440,C,Lithuania,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,321.12360036,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,440,C,Lithuania,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,414.34362955,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,480,C,Mauritius,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,107.89610311,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,480,C,Mauritius,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,123.40720206,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,490,C,"Other Asia, nes",2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,129.80038073,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,490,C,"Other Asia, nes",2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,132.20303183,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,498,C,Republic of Moldova,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,482.08339932,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,498,C,Republic of Moldova,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,419.58938862,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,163.13737972,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,171.33673077,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,230.75899987,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,142.96056909,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,96.15004289,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,162.22548196,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,178.46208664,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,150.13518743,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,598,C,Papua New Guinea,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,98.83423195,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,604,C,Peru,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,171.62435065,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,244.58777484,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,337.95802109,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,642,C,Romania,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,340.2887987,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,642,C,Romania,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,420.67224337,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,643,C,Russian Federation,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,843.7,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,643,C,Russian Federation,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,482.7,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,688,C,Serbia,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,336.25,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,688,C,Serbia,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,382.5,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,699,C,India,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,288.86303123,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,699,C,India,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,271.64644178,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,702,C,Singapore,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,196.37886705,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,702,C,Singapore,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,262.02588235,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,146.45683375,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,173.51416374,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,153.88491228,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,136.99976027,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,144.72031524,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,124.94293106,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,213.72505151,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,209.87291412,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,792,C,Turkey,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,354.357101,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,792,C,Turkey,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,221.25880202,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,123.23891102,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,149.09578031,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,842,C,United States,2014,A,0,201452,01/01/2014,M,Imports,1,Total,0,World,2000,,144.34137283,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,842,C,United States,2014,A,0,201452,01/01/2014,X,Exports,1,Total,0,World,2000,,159.3576823,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,32,C,Argentina,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,188.67643844,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,32,C,Argentina,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,123.18197939,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,213.99762752,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,217.31997928,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,170.08770415,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,157.51890686,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,56,C,Belgium,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,100.63,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,56,C,Belgium,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,98.06,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,660.62021735,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,157.88713369,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,260.63985849,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,112.71268616,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,146.39754791,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,170,C,Colombia,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,394.03717332,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,170,C,Colombia,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,158.732513,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,134.8951133,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,145.99262896,,Q,Volume,C,Calculate
T37.A.Q.,T37,Trade indices - individual countries/areas,218,C,Ecuador,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,375.28774655,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,218,C,Ecuador,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,158.53509237,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,89.30079479,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,107.18043406,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,137.11766868,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,110.689781,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,165.72826691,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,179.07364852,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,340,C,Honduras,2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,163.32469914,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,344,C,"China, Hong Kong SAR",2015,A,0,201552,01/01/2015,M,Imports,1,Total,0,World,2000,,213.1541502,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,344,C,"China, Hong Kong SAR",2015,A,0,201552,01/01/2015,X,Exports,1,Total,0,World,2000,,205.55294118,,Q,Volume,A,Actual
